id_left,title_left,manufacturer_left,price_left,id_right,title_right,manufacturer_right,price_right,guid,label
270,adobe acrobat 7.0 professional,adobe,449.99,203,avanquest usa llc system care professional,,43.32,train-270-203,no
584,microsoft windows vista business full version [ dvd ],microsoft,299.95,36,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4,train-584-36,no
1252,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,1081,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software,,159.95,train-1252-1081,yes
943,rome total war gold edition,sega-of-america-inc .,19.99,3198,xbox 360 : call of action 3 gold edition,,59.99,train-943-3198,no
1060,web.com site builder & hosting suite sb by web.com,encore software,49.99,2051,encore software 10652 web.com site builder & hosting suite sb by web.com,,41.97,train-1060-2051,yes
675,art explosion 600 000 images,nova development,79.99,1168,art explosion ( r ) 800000,,79.99,train-675-1168,no
57,museums of the world,topics entertainment,19.99,2101,topics presents : museums of world,,12.9,train-57-2101,yes
950,apple logic pro 7.2 upgrade,apple,299.0,2288,apple/emagic logic pro 7.2 software upgrade music production software,,259.95,train-950-2288,yes
1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,2772,sony acid music studio ( pc ),,69.99,train-1266-2772,no
320,quicken 2007 premier,intuit,79.95,2329,intuit quicken premier 2007 software for windows tax & finance software,,73.95,train-320-2329,yes
536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,371,adobe photoshop cs3 for mac upgrade,,189.99,train-536-371,no
412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,893,adobe cs3 design premium upgrade,,619.99,train-412-893,no
1327,great invasions,strategy first,39.99,643,strategy first inc. great invasions,,34.07,train-1327-643,yes
1351,learn to play keyboard ( jewel case ),alfred publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59,train-1351-3110,no
614,microsoft works suite 2006,microsoft,99.0,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95,train-614-2137,no
659,more brain games,csdc,9.99,1106,brain games : solitaire,,19.99,train-659-1106,no
531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,1828,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9,train-531-1828,no
1007,wisdom of the bible holy land edition,hip interactive,29.99,815,tri synergy inc wisdom of the bible holy land edition,,16.01,train-1007-815,yes
412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,960,adobe cs3 web premium academic,,479.99,train-412-960,no
484,adobe premiere elements 3.0,adobe,161.73,960,adobe cs3 web premium academic,,479.99,train-484-960,no
1181,the logo creator ( mac ),laughing bird,39.99,894,laughingbird the logo creator,,34.99,train-1181-894,yes
976,iaudioize magnetic time for pc and mac,sos aggregation,39.99,1492,iaudioize magnetic time for pc and mac,,39.99,train-976-1492,yes
1257,total 3d home & landscape design suite version 9,individual software,39.99,2044,encore software 13921 3d home architect home design deluxe version 9,,25.97,train-1257-2044,no
648,internet security barrier x4 antispam edition,intego inc,,1171,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,train-648-1171,no
993,quickbooks customer manager 2.5,intuit,79.95,1402,quickbooks ( r ),,103.99,train-993-1402,no
662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,3117,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ),,719.04,train-662-3117,yes
308,virusbarrier x4 10.4 for mac-10 users,intego,329.95,3098,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ),,316.75,train-308-3098,yes
27,i copy dvds 2 professional edition,me-too-software,69.99,1447,i copydvds 2 professional edition,me-too-software,27.9,train-27-1447,yes
558,instant immersion spanish 2.0,topics entertainment,29.99,2996,instant immersion 33 languages,topics entertainment,43.99,train-558-2996,no
1298,ultra sudoku/ultra kakuro,abacus,29.95,698,abacus ultra sudoku/ultra kakuro,,17.55,train-1298-698,yes
1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,926,apple mac os x 10.4.6 tiger family pack,,185.99,train-1175-926,yes
480,jumpstart world 1st grade,knowledge adventure,19.99,678,knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,train-480-678,no
560,symc backup exec aofo 11d win advanced open file option,symantec,769.49,2216,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk,,30.24,train-560-2216,no
709,dk smart steps 3rd grade,global-software-publishing,9.99,2786,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08,train-709-2786,yes
961,vegas movie studiodvd +8 plat,sony media,129.95,9,vegas movie studiodvd +8 plat,sony creative software,92.99,train-961-9,yes
882,marine aquarium + sharks,encore software,9.95,1566,marine aquarium + sharks ( win 98 me 2000 xp ),,9.95,train-882-1566,yes
674,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,542,school zone interactive flash action phonics made easy,,8.8,train-674-542,no
251,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,1715,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58,train-251-1715,no
1110,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95,1157,the print shop ( r ) 22,,29.99,train-1110-1157,no
580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,264,intuit inc quickbooks premier edition 2007 5 user,,1309.31,train-580-264,yes
808,3d home architect landscape designer v8,encore software,29.99,535,encore inc 3d home architect landscape designer v 8.0,,25.49,train-808-535,yes
1075,modeless liquid ledger personal finance software ( mac ),csdc,79.99,645,csdc liquid ledger personal finance modeless software,,71.01,train-1075-645,no
574,microsoft mappoint 2006 with gps,microsoft,349.0,1001,microsoft ( r ) money 2007 premium,,69.99,train-574-1001,no
614,microsoft works suite 2006,microsoft,99.0,3194,microsoft ( r ) project standard 2007,,349.95,train-614-3194,no
735,adventure workshop preschool ( jewel case ),encore software,29.99,2931,encore software 10538 adventure workshop preschool 7 by the learning company,,17.97,train-735-2931,yes
1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2850,microsoft office 2004 for students and teachers ( mac ),,134.99,train-1145-2850,no
547,microsoft outlook 2007,microsoft,109.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,train-547-3027,no
1074,family tree maker version 16 collectors edition sb cs,encore software,99.99,251,encore inc family tree maker version 16 collectors edition,,85.07,train-1074-251,no
26,adobe premiere pro cs3 upgrade,adobe,299.0,151,adobe indesign cs3 for mac upgrade,,205.99,train-26-151,no
267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,371,adobe photoshop cs3 for mac upgrade,,189.99,train-267-371,no
552,corel snapfire plus [ ignite photo fun ],corel,39.99,541,corel corporation corel snapfire plus,,37.2,train-552-541,yes
150,suretrak project manager 3.0,primavera systems,499.0,1950,1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,,436.71,train-150-1950,no
518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,946,adobe cs3 design standard upgrade,,413.99,train-518-946,no
1311,zonealarm pro firewall,zone labs,39.99,2145,zone alarm pro 5,,12.9,train-1311-2145,no
388,zonealarm wireless security,encore software,29.99,2866,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99,train-388-2866,no
309,family tree maker version 16 deluxe,encore,69.95,3102,family tree maker version 16 deluxe ( 10870 ),,57.59,train-309-3102,yes
1159,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,2117,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,,79.99,train-1159-2117,yes
58,matchbox cross-town heroes,thq,19.99,2113,matchbox cross town heros,,14.9,train-58-2113,yes
1346,visual thesaurus the thinkmap inc.,csdc,39.95,604,csdc visual thesaurus the thinkmap inc.,,33.52,train-1346-604,yes
1144,play music together mac,iplaymusic,39.99,931,play music together dvd by iplaymusic mac,,32.99,train-1144-931,yes
773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,1686,word mac 2004 microsoft d48-00487,,157.18,train-773-1686,no
204,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,1896,cd374-esk9 = cisco ios enterprise services complete package cd,,1430.53,train-204-1896,no
808,3d home architect landscape designer v8,encore software,29.99,562,encore inc 3d home architect landscape design deluxe v 9.0,,25.49,train-808-562,no
1099,webroot spysweeper antispyware 3 user,webroot software,39.99,2813,webroot spy sweeper spanish edition ( pc ),,29.99,train-1099-2813,no
118,crystal reports xi professional edition,business objects,495.0,2853,microsoft windows xp professional edition ( upgrade ),,199.99,train-118-2853,no
616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87,train-616-3175,no
874,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,1139,peachtree ( r ) pro accounting 2007,,169.99,train-874-1139,no
145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,2959,microsoft windows vista business full version,,249.95,train-145-2959,no
208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1787,11273 hasbro family game collection 2006 complete package 1 user pc cd win,,14.51,train-208-1787,no
428,zonealarm anti-spyware,zone labs,29.99,664,zone labs zonealarm pro,,30.17,train-428-664,no
361,adobe creative suite cs3 web standard upsell,adobe,799.0,71,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98,train-361-71,no
1258,punch ! home design architectura series 18,punch ! software,129.99,2044,encore software 13921 3d home architect home design deluxe version 9,,25.97,train-1258-2044,no
1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,254,adobe cs3 web standard upsell,,819.99,train-1349-254,yes
225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,1095,microsoft ( r ) frontpage 2002,,169.56,train-225-1095,no
506,corel wordperfect office 12 standard upgrade,corel,149.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,train-506-1159,no
540,ulead videostudio 11 plus,corel,129.99,2323,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,,129.95,train-540-2323,yes
559,adobe dreamweaver cs3 [ mac ],adobe,399.0,465,adobe illustrator cs3 for mac,,619.99,train-559-465,no
1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,1089,sony media software sound forge audio studio 9 software music production software,,69.95,train-1266-1089,no
443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,134,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31,train-443-134,no
946,the print shop 21 deluxe by broderbund,encore software,,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,41.97,train-946-2283,yes
609,quicken 2007 for mac,intuit,69.95,900,intuit quicken 2007 macintosh,,69.99,train-609-900,yes
636,mavis beacon teaches typing deluxe v17,encore software,39.99,277,broderbund mavis beacon teaches typing deluxe17,,36.99,train-636-277,yes
617,norton antivirus mac 10.0 ( mac ),symantec,69.95,214,symantec norton anti-virus v. 10 mac,,64.99,train-617-214,yes
30,adobe fireworks cs3 [ mac ],adobe,299.0,428,adobe fireworks cs3,,309.99,train-30-428,yes
907,hoyle card games ( jewel case ),encore software,9.99,2560,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,7.47,train-907-2560,yes
1293,systemsuite 8 professional,individual software,49.99,2839,adobe flash cs3 professional ( mac ),,699.0,train-1293-2839,no
1256,galaxy of games 5000,2k games,19.99,460,egames . inc galaxy of games 5000 pack,,16.62,train-1256-460,yes
1072,marine aquarium & goldfish screen saver by encore software,encore software,,2565,marine aquarium & goldfishscreen saver by encore software,,18.27,train-1072-2565,yes
950,apple logic pro 7.2 upgrade,apple,299.0,372,adobe premiere pro cs3 upgrade,,308.99,train-950-372,no
29,family tree maker 11.2 collector 's edition,encore,109.95,279,encore inc family tree maker v 16 essentials,,25.75,train-29-279,no
934,panda antivirus 2007,panda software,29.95,2999,norton antivirus 2007 3 user pack,,49.95,train-934-2999,no
590,apple garageband jam pack : world music,apple,99.0,316,apple garageband jam pack : world music,,95.99,train-590-316,yes
584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2818,microsoft windows vista business ( pc ),,299.99,train-584-2818,yes
1333,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,993,age of empires iii : warchiefs expansion pack,,34.95,train-1333-993,yes
1130,adobe cs3 design premium macosx dvd,adobe,599.0,331,adobe indesign cs3 for mac,,725.99,train-1130-331,no
588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,2393,adobe production premium cs3 software suite for mac av production software,,1698.95,train-588-2393,no
1252,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,2649,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0,train-1252-2649,no
1142,adobe captivate 2.0,adobe,1083.95,2201,adobe captivate 2 software for windows presentation software,,598.95,train-1142-2201,yes
599,instant immersion french deluxe 2.0,topics entertainment,49.99,2501,instant immers french dlx 2,,27.57,train-599-2501,yes
525,corel painter x win/mac,corel,429.0,237,corel painter x,,395.99,train-525-237,yes
601,jumpstart kindergarten,knowledge adventure,19.99,2982,reader rabbit kindergarten special 2-cd edition,,12.95,train-601-2982,no
1264,punch ! professional home design suite,punch ! software,69.99,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99,train-1264-1062,no
359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2026,encore software 12431 adventure workshop 8 4th-6th,,17.97,train-359-2026,no
554,instant immersion german deluxe 2.0,topics entertainment,39.99,3014,instant immers german dlux 2.0,,36.11,train-554-3014,yes
966,gmp data rescue license 24300 ),global-marketing-partners,349.0,874,prosoft engineering data rescue universal license,global-marketing-partners,236.34,train-966-874,yes
319,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,train-319-3119,yes
1335,guitar tool worship edition,midisoft corporation,,628,midisoft corporation guitar tool worship edition,,43.36,train-1335-628,yes
1275,punch ! super home suite,punch ! software,49.99,1032,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97,train-1275-1032,yes
1068,the print shop elements : labels & logos sb cs by the print shop,encore software,,2023,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,17.97,train-1068-2023,yes
614,microsoft works suite 2006,microsoft,99.0,1010,microsoft ( r ) office standard 2007,,399.99,train-614-1010,no
683,math advantage 2008,encore,39.99,775,encore software 12390 math advantage 2008 win 2000 xp vista,,34.97,train-683-775,yes
382,adobe production studio premium,adobe,1699.0,2193,adobe production studio premium software suite video software bundles,,1698.95,train-382-2193,yes
571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2867,microsoft onenote 2007 ( pc ),,99.95,train-571-2867,no
527,adobe premiere elements 3.0,adobe,99.99,2807,adobe premiere elements 3 ( pc ),,99.99,train-527-2807,yes
958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,145,adobe photoshop elements 4.0 mac,,79.99,train-958-145,no
1186,adobe creative suite cs3 web standard [ mac ],adobe,999.0,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97,train-1186-75,no
654,acrobat professional 8 ( windows ),adobe,273.0,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0,train-654-2792,no
890,instant immersion japanese deluxe 2.0,topics entertainment,39.99,2501,instant immers french dlx 2,,27.57,train-890-2501,no
632,microsoft windows xp professional full version with sp2,microsoft,299.99,924,microsoft windows xp pro oem sp2 no open box returns,,149.99,train-632-924,yes
73,snap ! 10 000 drink recipies ( jewel case ),topics entertainment,4.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,train-73-3106,no
594,corel wordperfect office x3 professional edition,corel,399.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,train-594-2620,no
837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,902,adobe photoshop cs3 extended for mac upgrade,,329.99,train-837-902,yes
867,punch ! ultimate deck and landscape,punch ! software,29.0,1080,punch software 25100 punch ! master landscape and home design,punch software,45.99,train-867-1080,no
852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,2442,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95,train-852-2442,yes
539,learning quickbooks 2007,intuit,39.95,1350,quickbooks ( r ),,199.99,train-539-1350,no
516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,893,adobe cs3 design premium upgrade,,619.99,train-516-893,yes
609,quicken 2007 for mac,intuit,69.95,2188,intuit quicken mac 2007 software finance software,,69.95,train-609-2188,yes
523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,959,microsoft windows vista business retail no open box returns,,299.99,train-523-959,no
586,quickbooks premier professional services edition 2007,intuit,399.95,2530,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95,train-586-2530,yes
753,microsoft office & windows training professional,topics entertainment,49.95,1497,microsoft office and windows training professional,,29.99,train-753-1497,yes
910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,531,adobe cs3 web premium upgrade,,517.99,train-910-531,no
220,mobileinventory additional mobile license,wasp technologies,,56,22799 vsi-fax upgrade license 8 additional ports linux unix win,,2181.91,train-220-56,no
504,adobe audition 2.0 upgrade,adobe,129.0,954,adobe dreamweaver cs3 upgrade,,205.99,train-504-954,no
1047,game of life jc,encore,9.99,747,encore software 11750 game of life win 95 98,,7.69,train-1047-747,yes
671,sonic mega collection plus,sega-of-america-inc .,19.99,223,sega of america inc sonic mega collection,sega-of-america-inc .,17.55,train-671-223,yes
585,intervideo windvd 8 platinum,corel,69.99,2656,intervideo windvd 8 platinum ( pc ),,59.99,train-585-2656,no
660,usa/world extreme landscapes bundle,abacus,39.95,235,abacus usa/world extreme landscapes bundle,,38.43,train-660-235,yes
971,instant immersion ingles audio deluxe,topics entertainment,,836,topics entertainment instant immersion ingles audio deluxe,,17.55,train-971-836,yes
487,crystal reports 11 reporting essentials trng cbt,business objects,199.99,2404,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,,178.49,train-487-2404,yes
570,professor teaches windows xp,individual software,19.99,2861,professor teaches windows xp individual software,,19.99,train-570-2861,yes
1108,3d bridge deluxe ( mac ),freeverse software,24.99,964,freeverse 3d bridge deluxe,,24.99,train-1108-964,yes
1269,punch 5 in 1 home design,punch ! software,39.99,2920,punch software professional home design platinum version 10,,99.99,train-1269-2920,no
740,chessmaster 9000 ( mac ),feral interactive,39.99,930,chessmaster 9000 : feral interactive,,38.99,train-740-930,yes
490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,3204,microsoft ( r ) project 2002,,329.99,train-490-3204,no
86,emedia bass method win/mac,emedia,59.99,1607,emedia eg03014 bass method os x,emedia,53.99,train-86-1607,yes
1171,stuffit deluxe 11,aladdin systems,79.99,905,allume stuffit deluxe 11 os x 10.4 or higher,,79.99,train-1171-905,yes
1200,true crime streets of la ( mac ),aspyr media,19.99,579,aspyr media inc true crime : streets of la,,19.07,train-1200-579,yes
772,adobe illustrator cs3 [ mac ],adobe,599.0,2860,adobe illustrator cs3 ( mac ),,599.0,train-772-2860,yes
606,microsoft office 2004 professional ( mac ),microsoft,499.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,train-606-1129,no
632,microsoft windows xp professional full version with sp2,microsoft,299.99,1643,microsoft windows vista business 32-bit oem,,149.99,train-632-1643,no
87,microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,2867,microsoft onenote 2007 ( pc ),,99.95,train-87-2867,no
118,crystal reports xi professional edition,business objects,495.0,3003,adobe acrobat professional 7,,350.0,train-118-3003,no
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,1443,the land before time : kindergarten adventure,,12.9,train-718-1443,yes
1201,learn english ( win/mac ) ( jewel case ),fogware publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59,train-1201-3110,no
1319,video patrol 5.0 by honest technology,global-marketing-partners,50.86,683,global marketing partners video patrol 5.0 honest technology,global-marketing-partners,25.2,train-1319-683,yes
686,lego star wars ( dvd ) ( mac ),aspyr media,29.99,248,aspyr lego star wars,,29.99,train-686-248,yes
452,adobe after effects cs3,adobe,999.0,932,adobe contribute cs3,,155.99,train-452-932,no
491,hollywood volume 1,yamaha,31.95,2427,phillip keveren 501056 hollywood volume 1,,23.59,train-491-2427,yes
545,microsoft flight simulator x deluxe dvd,microsoft,49.95,3215,microsoft ( r ) money 2007 deluxe,,49.99,train-545-3215,no
808,3d home architect landscape designer v8,encore software,29.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99,train-808-2402,no
6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,2154,adobe after effects professional 7 software for windows effects software,,999.0,train-6-2154,no
1279,palo alto business plan pro premier 2007,palo-alto-software,199.0,1030,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc,palo-alto-software,184.97,train-1279-1030,yes
934,panda antivirus 2007,panda software,29.95,3168,norton antivirus 2004,,49.99,train-934-3168,no
804,digidesign music production toolkit ( pro tools le ),digidesign,495.0,2599,digidesign music production toolkit music production software,,495.0,train-804-2599,yes
309,family tree maker version 16 deluxe,encore,69.95,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97,train-309-2932,no
602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,train-602-3161,no
1273,adobe soundbooth cs3,adobe,199.0,355,adobe cs3 after effects,,1025.99,train-1273-355,no
1194,roxio toast 8 titanium,roxio,99.95,573,roxio toast 8 titanium cdr software,,82.99,train-1194-573,yes
350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15,train-350-70,no
957,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,857,sage ( ptree ) premium accounting accountants edition 2007,,492.01,train-957-857,yes
1141,appleworks 6.2.9,apple,79.0,929,appleworks 6.2 for mac,,75.99,train-1141-929,yes
785,jewels of cleopatra,encore software,19.95,2576,encore software 11861 jewels of cleopatra win xp vista,,18.97,train-785-2576,yes
1275,punch ! super home suite,punch ! software,49.99,2420,punch software 38100 punch ! super home suite ( small box ),punch software,45.99,train-1275-2420,yes
586,quickbooks premier professional services edition 2007,intuit,399.95,1099,quickbooks ( r ) premier 2003,,499.99,train-586-1099,no
1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,train-1118-1146,no
371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,train-371-1159,no
480,jumpstart world 1st grade,knowledge adventure,19.99,2864,jumpstart advanced 1st grade knowledge adventure,,19.99,train-480-2864,no
958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,1180,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,,679.99,train-958-1180,no
597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,369,adobe cs3 design premium upsell,,1639.99,train-597-369,yes
1269,punch 5 in 1 home design,punch ! software,39.99,2008,instant home design 3.0,,15.9,train-1269-2008,no
272,adobe audition 2.0,adobe,349.0,2372,adobe audition 2.0 audio production software music production software,,348.95,train-272-2372,yes
528,quickbooks simple start 2007,intuit,99.95,1214,quickbooks ( r ),,103.99,train-528-1214,no
793,hoyle south beach solitaire,encore,9.99,2570,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp,,7.69,train-793-2570,yes
817,macjournal v4 ( mac ),csdc,39.95,400,mariner macjournal 4 journal blog podcast software,,38.99,train-817-400,yes
903,mavis beacon teaches typing 17 standard,encore software,19.99,989,broderbund mavis beacon teaches typing standard17,,22.99,train-903-989,yes
271,microsoft office small business 2007,microsoft software,735.33,1585,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95,train-271-1585,no
1302,scrabble with bonus clue,encore,19.99,745,encore software 11610 scrabble with bonus clue win 98 me 2000 xp,,18.97,train-1302-745,yes
421,3mds network operations manager diy annual subscptn 101 500u,3m,,2382,3mds network operations managerdiy annual subscptn 101 500u,,144.63,train-421-2382,yes
1284,punch ! master landscape & home design,punch ! software,99.99,2510,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,train-1284-2510,no
562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,3077,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189.0,train-562-3077,no
208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,76,72212 world of warcraft complete package 1 user pc cd win mac,,24.8,train-208-76,no
1062,pc tools spyware doctor 2007 sb cs by pc tools,encore software,29.99,2063,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools,,25.97,train-1062-2063,yes
632,microsoft windows xp professional full version with sp2,microsoft,299.99,273,microsoft windows xp pro sp2 retail,,299.99,train-632-273,yes
1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,621,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06,train-1353-621,yes
574,microsoft mappoint 2006 with gps,microsoft,349.0,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,train-574-2195,no
45,elementary school success deluxe 2006,topics entertainment,49.99,2133,phonics success deluxe 2006,,22.9,train-45-2133,no
924,hoyle casino ( 2007 ),encore,19.99,2553,encore software 10675 hoyle casino 2007 win 98 me 2000 xp,,18.97,train-924-2553,yes
575,millionaire sports edition ( jewel case ),disney interactive,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,train-575-3106,no
1331,funny faces deluxe,fogware publishing,19.99,3154,photoshow deluxe,,39.92,train-1331-3154,no
683,math advantage 2008,encore,39.99,243,encore inc math advantage 2008,,33.89,train-683-243,yes
1119,apple remote desktop 3 10 managed systems,apple,299.0,707,apple remote desktop 3 ( 10 managed systems ),,299.99,train-1119-707,yes
30,adobe fireworks cs3 [ mac ],adobe,299.0,566,adobe cs3 web standard,,1035.99,train-30-566,no
1113,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,train-1113-948,yes
1156,pro digital frame bundle 1u,onone software,99.95,2124,onone software inc. pfb-10211 pro digital frame bundle 1u,,92.97,train-1156-2124,yes
10,paper art : gift wrapping,arc-media-inc .,,1953,paper art volume 2 : gift wrapping,arc-media-inc .,6.95,train-10-1953,yes
579,h & r block taxcut 2006 premium federal + state + efile,h & r block,59.99,2532,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software,,54.95,train-579-2532,yes
283,tonka town ( jewel case ),atari,9.99,2988,tonka town,,7.95,train-283-2988,no
899,onone genuine fractals 5 full 1u,onone software,159.95,802,onone software genuine fractals print pro software,,269.99,train-899-802,no
543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,371,adobe photoshop cs3 for mac upgrade,,189.99,train-543-371,yes
225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3215,microsoft ( r ) money 2007 deluxe,,49.99,train-225-3215,no
91,iriscard pro business card scanner,iris,199.99,1644,iriscard pro,,174.99,train-91-1644,yes
979,logic express 7,apple computer,299.0,994,apple logic express 7.2,,299.99,train-979-994,yes
528,quickbooks simple start 2007,intuit,99.95,2301,intuit quickbooks simple start edition 2007 software for windows tax & finance software,,83.95,train-528-2301,yes
851,punch ! professional home design platinum v10,punch ! software,99.0,792,punch software master landscape professional & home design v 10.0,,69.99,train-851-792,no
1291,big tiny little a tiny little christmas,yamaha,34.95,701,big tiny little big tiny little a tiny little christmas,,23.59,train-1291-701,yes
