id_left,title_left,manufacturer_left,price_left,id_right,title_right,manufacturer_right,price_right,guid,label
687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,2068,lavasoft ad-aware plus edition,,24.9,train-687-2068,0
687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,3168,norton antivirus 2004,,49.99,train-687-3168,0
687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,2999,norton antivirus 2007 3 user pack,,49.95,train-687-2999,0
687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,2528,panda software gatdef performa anti-mal ware mod 3001-5k 2yr a2pgdpaavi-edu,,18.0,train-687-2528,0
687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,30,01-ssc-6993 sonicwall client/server anti-virus suite subscription license 3 years 50,,3992.98,train-687-30,0
688,phase one capture one le,phase one,,250,phase one capture one le,,76.99,train-688-250,1
688,phase one capture one le,phase one,,280,phase one capture one pro,,415.99,train-688-280,0
688,phase one capture one le,phase one,,2608,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95,train-688-2608,0
688,phase one capture one le,phase one,,2440,onone software ele-10211 on1 essentials v. 1.0 for photoshop elements complete product graphics/designing 1 user complete product standard english pc mac,,50.97,train-688-2440,0
688,phase one capture one le,phase one,,1495,nikon capture nx software,,149.99,train-688-1495,0
688,phase one capture one le,phase one,,2613,olympus pro studio capture software,,149.99,train-688-2613,0
688,phase one capture one le,phase one,,639,onone software essentials for adobe photoshop elements version 2 full,,59.33,train-688-639,0
688,phase one capture one le,phase one,,608,nova development corp photo explosion 3.0,,28.3,train-688-608,0
688,phase one capture one le,phase one,,641,hal leonard stage and screen,,25.77,train-688-641,0
688,phase one capture one le,phase one,,2105,jumpstart phonics ( jc ),,9.9,train-688-2105,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2781,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista,global-software-publishing,9.08,train-691-2781,1
691,dk amazing animals 1.1,global-software-publishing,9.99,2787,global software a4124m2h dk exotic animals africa win 95 98 2000 xp,global-software-publishing,9.08,train-691-2787,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2780,global software a2663m2h amazing animals w/zoofari games win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher,,8.79,train-691-2780,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2786,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08,train-691-2786,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2700,global software a1055 i love the usa,global-software-publishing,11.99,train-691-2700,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2893,global software a1055 i love the usa,global software,11.99,train-691-2893,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2768,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista,,9.08,train-691-2768,0
691,dk amazing animals 1.1,global-software-publishing,9.99,3128,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,train-691-3128,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2785,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),global-software-publishing-north-america-inc,8.79,train-691-2785,0
691,dk amazing animals 1.1,global-software-publishing,9.99,2782,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,global-software-publishing,8.79,train-691-2782,0
692,sunset boulevard,yamaha,31.95,863,yamaha america america 's greatest hits history smart pianosoft,,14.86,train-692-863,0
692,sunset boulevard,yamaha,31.95,164,yamaha carole king tapestry smart pianosoft,,14.86,train-692-164,0
692,sunset boulevard,yamaha,31.95,320,yamaha eagles hotel california smart pianosoft,,14.86,train-692-320,0
692,sunset boulevard,yamaha,31.95,287,yamaha bread best of bread smart pianosoft,,14.86,train-692-287,0
692,sunset boulevard,yamaha,31.95,285,yamaha piano la carte,,22.13,train-692-285,0
692,sunset boulevard,yamaha,31.95,714,yamaha company smart pianosoft,,18.5,train-692-714,0
692,sunset boulevard,yamaha,31.95,392,yamaha moulin rouge music from baz luhrmann 's film smart pianosoft,,25.77,train-692-392,0
692,sunset boulevard,yamaha,31.95,681,sade yamaha sade diamond life smart pianosoft,,14.86,train-692-681,0
692,sunset boulevard,yamaha,31.95,232,yamaha the hits of elton john,,25.77,train-692-232,0
692,sunset boulevard,yamaha,31.95,484,diana ross the supremes yamaha the best of diana ross & the supremes smart pianosoft,,14.86,train-692-484,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2782,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,global-software-publishing,8.79,train-693-2782,1
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2217,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na,global-software-publ-na,7.93,train-693-2217,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2785,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),global-software-publishing-north-america-inc,8.79,train-693-2785,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2783,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,,8.79,train-693-2783,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,162,global software publ na sudoku,global-software-publishing-north-america-inc,4.82,train-693-162,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,762,encore software 10653 professor fujis kakuro win 98 me 2000 xp,,7.69,train-693-762,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,3116,ultimate puzzle collection,,9.95,train-693-3116,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,1084,sudoku for kids,,9.99,train-693-1084,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2784,global software a9716jcw crossword addict win 95 98 me 2000 xp,global-software-publishing-north-america-inc,8.79,train-693-2784,0
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2356,encore software 10374 encore professor fuji 's sudoku deluxe complete product educational game 1 user ( s ) complete product standard pc,,17.97,train-693-2356,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,414,allume morpheus photo animation suite,smith-micro-software-inc .,41.99,train-698-414,1
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2111,personal imagemanager,smith-micro-software,22.9,train-698-2111,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,913,allume internet cleanup 4.0,smith-micro-software,29.99,train-698-913,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2103,boost xp,smith-micro-software,15.9,train-698-2103,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2024,encore software 10467 clickart 950k dvd 2006 by broderbund,,25.97,train-698-2024,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2196,crystal-graphics crystal 3d impact ! pro animation software,,99.95,train-698-2196,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2365,poser 7 ( win 2000 xp/mac 10.4 or higher ub ),,199.99,train-698-2365,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2976,quickstart photo montage studio,,9.95,train-698-2976,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2806,onone software mpr-40212 mask pro 4.0 upgrade ( buy now and get free cs3 compatibility upgrades ),onone software,69.99,train-698-2806,0
698,morpheus photo animation suite,smith-micro-software-inc .,49.99,2672,onone software mpr-40212 mask pro 4.0 upgrade ( buy now and get free cs3 compatibility upgrades ),onone software,69.99,train-698-2672,0
701,airline tycoon deluxe,topware interactive,19.99,411,sos aggregation company airline tycoon deluxe topware interactive,,15.95,train-701-411,1
701,airline tycoon deluxe,topware interactive,19.99,1600,zoo tycoon for windows,,25.99,train-701-1600,0
701,airline tycoon deluxe,topware interactive,19.99,949,destineer railroad tycoon 3,,21.99,train-701-949,0
701,airline tycoon deluxe,topware interactive,19.99,1248,roller coaster tycoon 3 for pc,,29.99,train-701-1248,0
701,airline tycoon deluxe,topware interactive,19.99,928,aspyr zoo tycoon 2,,38.99,train-701-928,0
701,airline tycoon deluxe,topware interactive,19.99,351,rollercoaster tycoon 3 soaked,,23.99,train-701-351,0
701,airline tycoon deluxe,topware interactive,19.99,1301,net jet game system for pc,,24.99,train-701-1301,0
701,airline tycoon deluxe,topware interactive,19.99,370,aspyr simcity 4 deluxe,,53.99,train-701-370,0
701,airline tycoon deluxe,topware interactive,19.99,104,9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d,,42.79,train-701-104,0
701,airline tycoon deluxe,topware interactive,19.99,382,ea sports battlefield 1942 : deluxe edition ( pc ) game,,9.99,train-701-382,0
704,ilisten with headset microphone 1.7,csdc,,407,macspeech ilisten with headset and microphone,,149.99,train-704-407,1
704,ilisten with headset microphone 1.7,csdc,,645,csdc liquid ledger personal finance modeless software,,71.01,train-704-645,0
704,ilisten with headset microphone 1.7,csdc,,238,csdc more brain games on hand software,,7.17,train-704-238,0
704,ilisten with headset microphone 1.7,csdc,,153,macspeech ilisten software,,99.99,train-704-153,0
704,ilisten with headset microphone 1.7,csdc,,241,csdc macdrive 7 for windows mediafour corp.,,39.61,train-704-241,0
704,ilisten with headset microphone 1.7,csdc,,291,csdc pop-up stopper professional panicware,,26.14,train-704-291,0
704,ilisten with headset microphone 1.7,csdc,,418,csdc wild photo effects on hand software,on-hand-software,7.17,train-704-418,0
704,ilisten with headset microphone 1.7,csdc,,1107,csdc iremember digital scrapbooking 2.0,,35.99,train-704-1107,0
704,ilisten with headset microphone 1.7,csdc,,496,csdc namo webeditor suite 2006,,83.92,train-704-496,0
704,ilisten with headset microphone 1.7,csdc,,604,csdc visual thesaurus the thinkmap inc.,,33.52,train-704-604,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,405,world of warcraft burning crusade,,39.99,train-706-405,1
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,198,vivendi blizzard world of warcraft,,24.99,train-706-198,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,1481,vivendi-universal games inc 72305 world of warcraft 60 day prepaid,,27.99,train-706-1481,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,993,age of empires iii : warchiefs expansion pack,,34.95,train-706-993,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,1629,warlords iii darklords rising,red-orb-entertainment,11.95,train-706-1629,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,3121,xbox : scarface : the world is yours,,39.99,train-706-3121,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,76,72212 world of warcraft complete package 1 user pc cd win mac,,24.8,train-706-76,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,3170,starcraft ghost,,49.99,train-706-3170,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,3173,xbox 360 : crackdown,,59.99,train-706-3173,0
706,world of warcraft expansion : burning crusade,blizzard entertainment,39.99,1130,sony playstation 3 : disneys pirates of the caribbean 3 : at worlds end,,59.99,train-706-1130,0
708,alliance future combat,strategy first,19.99,404,strategy first inc. alliance future combat,,16.37,train-708-404,1
708,alliance future combat,strategy first,19.99,156,destineer publishing coporation starship troopers/first to fight bundle,,15.08,train-708-156,0
708,alliance future combat,strategy first,19.99,643,strategy first inc. great invasions,,34.07,train-708-643,0
708,alliance future combat,strategy first,19.99,382,ea sports battlefield 1942 : deluxe edition ( pc ) game,,9.99,train-708-382,0
708,alliance future combat,strategy first,19.99,389,ubisoft brothers in arms : road to hill 30 ( pc ) thers in ar,,19.99,train-708-389,0
708,alliance future combat,strategy first,19.99,1196,sony playstation 2 : socom 3 us navy seals,,19.99,train-708-1196,0
708,alliance future combat,strategy first,19.99,1041,freeverse software 4001 freeverse northland strategy game mac,,18.97,train-708-1041,0
708,alliance future combat,strategy first,19.99,1301,net jet game system for pc,,24.99,train-708-1301,0
708,alliance future combat,strategy first,19.99,1012,microsoft rise of nations : rise of legends for pc,,16.99,train-708-1012,0
708,alliance future combat,strategy first,19.99,2617,star wars empire at war ( mac intel ),,49.99,train-708-2617,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2786,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08,train-709-2786,1
709,dk smart steps 3rd grade,global-software-publishing,9.99,1548,smart steps 4th grade ( jc ),dorling-kindersley-multimedia - ( dk ),11.95,train-709-1548,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2768,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista,,9.08,train-709-2768,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2778,global software a8641jch dk smart steps first grade win 95 98 me 2000 xp vista,,9.08,train-709-2778,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2757,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,train-709-2757,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2119,middle school math & science,global-software-publishing,12.9,train-709-2119,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99,train-709-2909,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2894,cluefinders 3rd grade adventures with adapt,,9.95,train-709-2894,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2869,elementary school space the universe ( pc/mac ) fogware,,9.99,train-709-2869,0
709,dk smart steps 3rd grade,global-software-publishing,9.99,2777,global software a8658jch smart steps kinder win 95 98 me 2000 xp vista,,9.08,train-709-2777,0
711,family tree maker 2008 platinum,encore,99.95,403,encore inc family tree maker 2008 platinum,,85.07,train-711-403,1
711,family tree maker 2008 platinum,encore,99.95,3207,family tree maker 16 collectors edition,,99.99,train-711-3207,0
711,family tree maker 2008 platinum,encore,99.95,3050,encore software 10891 family tree maker version 16 essential sb cs,,25.97,train-711-3050,0
711,family tree maker 2008 platinum,encore,99.95,1127,family tree maker premium 11.2,,99.97,train-711-1127,0
711,family tree maker 2008 platinum,encore,99.95,251,encore inc family tree maker version 16 collectors edition,,85.07,train-711-251,0
711,family tree maker 2008 platinum,encore,99.95,2002,family tree maker 11 collector 's edition,,34.9,train-711-2002,0
711,family tree maker 2008 platinum,encore,99.95,2095,encore software 10861 family tree maker version 16 collectors edition sb cs,,81.97,train-711-2095,0
711,family tree maker 2008 platinum,encore,99.95,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97,train-711-2932,0
711,family tree maker 2008 platinum,encore,99.95,279,encore inc family tree maker v 16 essentials,,25.75,train-711-279,0
711,family tree maker 2008 platinum,encore,99.95,2019,encore software 10871 family tree maker version 16 deluxe sb cs by family tree maker,,57.97,train-711-2019,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2343,encore software 12441 encore spongebob squarepants typing fun time management,,17.97,train-712-2343,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,401,encore inc spongebob squarepants typing fun,,17.1,train-712-401,1
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2830,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99,train-712-2830,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2527,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97,train-712-2527,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2609,encore software 10282 sharks 2.0 ( win 95 98 me 2000 xp/mac 10.1 or higher ),e-b-c-marketing,18.97,train-712-2609,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2014,encore software 10941 scooby-doo frights camera mystery sb cs by riverdeep,,17.97,train-712-2014,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2547,encore software 10072 mavis beacon typing 17 deluxe by broderbund,,33.97,train-712-2547,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97,train-712-2055,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2552,encore software 10279 sharks 2.0 ( win 95 98 me 2000 xp/mac 10.1 or higher ),,18.97,train-712-2552,0
712,spongebob squarepants typing 2008 win/mac,encore software,19.95,3040,encore software 10548 encore tlc zoombinis 3rd grade learning system 2007 complete product educational 1 user complete product standard pc mac,encore-software-inc,17.97,train-712-3040,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,2136,the land before time : preschool adventure,brighter-minds-media-inc .,12.9,train-718-2136,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,450,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99,train-718-450,1
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,1443,the land before time : kindergarten adventure,,12.9,train-718-1443,1
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,492,cyberchase adventures by brighter minds,brighter-minds-media-inc .,19.99,train-718-492,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,942,caillou ready for school by brighter minds,brighter-minds-media-inc .,19.99,train-718-942,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,584,caillou magical adventures by brighter minds,brighter-minds-media-inc .,19.99,train-718-584,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,2856,fun for kids featuring disney preschool to kindergarten topics,,29.99,train-718-2856,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,1519,brain play preschool 1st grade,,25.99,train-718-1519,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,941,totally spies total swamp romp by brighter minds,brighter-minds-media-inc .,19.99,train-718-941,0
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,943,totally spies zombie jamboree by brighter minds,brighter-minds-media-inc .,9.99,train-718-943,0
721,backpack journalist,honest technology,79.99,447,global marketing partners backpack journalist honest technology,,83.27,train-721-447,1
721,backpack journalist,honest technology,79.99,3181,macbackup,,29.99,train-721-3181,0
721,backpack journalist,honest technology,79.99,968,allume poser 7,,179.99,train-721-968,0
721,backpack journalist,honest technology,79.99,2242,mediapilot kit,,29.99,train-721-2242,0
721,backpack journalist,honest technology,79.99,1112,datapilot universal pro kit,,79.99,train-721-1112,0
721,backpack journalist,honest technology,79.99,2868,susteen data pilot universal essentials,,59.99,train-721-2868,0
721,backpack journalist,honest technology,79.99,400,mariner macjournal 4 journal blog podcast software,,38.99,train-721-400,0
721,backpack journalist,honest technology,79.99,2917,sony photo go,,24.99,train-721-2917,0
721,backpack journalist,honest technology,79.99,907,micromat techtool protege utility with 1gb firewire flash drive,,219.99,train-721-907,0
721,backpack journalist,honest technology,79.99,990,brighter minds backyard sports,,19.99,train-721-990,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,441,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,train-723-441,1
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,1518,learn2 training for microsoft powerpoint ( win 95 98 me nt 2000 xp ),topics-entertainment-software - ( consignment ),9.99,train-723-1518,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,1497,microsoft office and windows training professional,,29.99,train-723-1497,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,794,individual software professor teaches excel & word,,19.99,train-723-794,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,1585,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95,train-723-1585,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,831,individual software professor teaches microsoft office 2007,,29.99,train-723-831,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,839,individual software professor teaches excel and word,,42.99,train-723-839,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,2745,individual software prm-xw3 professor teaches excel & word,individual software,24.99,train-723-2745,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,2266,individual software prm-xw3 professor teaches excel & word,individual software,24.99,train-723-2266,0
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,2232,individual software prm-xw3 professor teaches excel & word,individual software,24.99,train-723-2232,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,2798,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.97,train-724-2798,1
724,simply put software got ta sing windows/macintosh ),simply-put-software,,272,simply put software llc mozy 3.0,simply-put-software-llc,43.3,train-724-272,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,2788,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,34.97,train-724-2788,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,1816,microspot interiors ( mac 10.2 or later ),,99.95,train-724-1816,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,2811,apple appleworks 6.2.9 ( mac ),,79.99,train-724-2811,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,2172,power production storyboard quick 5 software for mac and windows animation software,,299.0,train-724-2172,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,2157,simple movie maker,,12.9,train-724-2157,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,1167,software,,274.99,train-724-1167,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,3167,software,,46.99,train-724-3167,0
724,simply put software got ta sing windows/macintosh ),simply-put-software,,803,onone software intellihance pro 4 for mac/pc,,159.99,train-724-803,0
725,omniweb 5.0,omni group,29.99,440,omni web 5.0,,23.99,train-725-440,1
725,omniweb 5.0,omni group,29.99,1370,apple web objects 5.2 software apple & mac software,,689.95,train-725-1370,0
725,omniweb 5.0,omni group,29.99,1970,omnioutliner professional 3.0 for mac,,69.99,train-725-1970,0
725,omniweb 5.0,omni group,29.99,2919,freeverse software 5003 bumpercar 2.0 mac web browser,freeverse software,28.99,train-725-2919,0
725,omniweb 5.0,omni group,29.99,2330,freeverse software 5003 bumpercar 2.0 mac web browser,freeverse software,28.99,train-725-2330,0
725,omniweb 5.0,omni group,29.99,785,freeverse software 5003 bumpercar 2.0 mac web browser,freeverse software,28.99,train-725-785,0
725,omniweb 5.0,omni group,29.99,810,apple software m8789z/a webobjects 5.2,apple software,648.99,train-725-810,0
725,omniweb 5.0,omni group,29.99,1384,freeverse software 005 solace ( mac 9.1-9.x 10.1 or higher ),,18.97,train-725-1384,0
725,omniweb 5.0,omni group,29.99,2414,freeverse software 005 solace,freeverse software,18.99,train-725-2414,0
725,omniweb 5.0,omni group,29.99,1054,freeverse software 005 solace,freeverse software,18.99,train-725-1054,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,439,nuance communications inc. ibm viavoice advanced v. 10,nuance-communications-inc .,57.54,train-727-439,1
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,3222,ibm ( r ) viavoice ( r ) advanced edition 10,,78.95,train-727-3222,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1113,ibm ( r ) viavoice ( r ) pro edition 10,,179.99,train-727-1113,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,3148,ibm ( r ) viavoice ( r ) standard edition 10,,49.99,train-727-3148,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1542,scansoft textbridge pro v. 11,nuance-communications-inc .,68.99,train-727-1542,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,610,nuance communications inc. dragon ns standard v9,nuance-communications-inc .,92.51,train-727-610,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1749,nuance communications inc. dragon naturallyspeaking preferred edition 1-yr technical support olp a109a-gf6-8 .0,,27.0,train-727-1749,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1810,dragon naturally speaking ( v9 .0 ) preferred wireless edition nuance a109x-wn4,,161.82,train-727-1810,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1617,nuance communications inc. upgrade to dragon naturallyspeaking v8 legal solutions from professional v6 and up ( govt ) olp a590a-sf2-8 .0,,314.0,train-727-1617,0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,,1908,nuance dragon naturallyspeaking v. 9.0 professional upgrade,,212.62,train-727-1908,0
731,instant immersion italian platinum,topics entertainment,129.99,3048,instant immersion italian 2.0,topics entertainment,20.99,train-731-3048,0
731,instant immersion italian platinum,topics entertainment,129.99,2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,train-731-2313,1
731,instant immersion italian platinum,topics entertainment,129.99,621,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06,train-731-621,0
731,instant immersion italian platinum,topics entertainment,129.99,845,topics entertainment instant immersion italian 2.0,,17.55,train-731-845,0
731,instant immersion italian platinum,topics entertainment,129.99,1666,instant immersion italian audio ( audio book ),,19.95,train-731-1666,0
731,instant immersion italian platinum,topics entertainment,129.99,2996,instant immersion 33 languages,topics entertainment,43.99,train-731-2996,0
731,instant immersion italian platinum,topics entertainment,129.99,3016,instant immers italian dlux 2 .,,36.11,train-731-3016,0
731,instant immersion italian platinum,topics entertainment,129.99,2851,instant immersion spanish 2.0 topics,,19.99,train-731-2851,0
731,instant immersion italian platinum,topics entertainment,129.99,2804,instant immersion spanish deluxe 2.0 topics,,39.99,train-731-2804,0
731,instant immersion italian platinum,topics entertainment,129.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55,train-731-836,0
732,civilization iv warlords ( mac ),aspyr media,29.99,935,civilization iv mac os x aspyr,,45.99,train-732-935,0
732,civilization iv warlords ( mac ),aspyr media,29.99,1015,aspyr media sid meiers civilization iv mac,,44.99,train-732-1015,0
732,civilization iv warlords ( mac ),aspyr media,29.99,432,civilization iv warlords expansion for mac,,29.99,train-732-432,1
732,civilization iv warlords ( mac ),aspyr media,29.99,978,aspyr call of duty 2 mac,,47.99,train-732-978,0
732,civilization iv warlords ( mac ),aspyr media,29.99,2415,aspyr media 10900 star wars battlefront mac,aspyr media,39.99,train-732-2415,0
732,civilization iv warlords ( mac ),aspyr media,29.99,319,aspyr star wars battlefront mac os x,,45.99,train-732-319,0
732,civilization iv warlords ( mac ),aspyr media,29.99,356,aspyr star wars empire at war,,47.99,train-732-356,0
732,civilization iv warlords ( mac ),aspyr media,29.99,379,aspyr command and conquer generals deluxe mac,,55.99,train-732-379,0
732,civilization iv warlords ( mac ),aspyr media,29.99,965,aspyr roller coaster tycoon 3 mac os x,,45.99,train-732-965,0
732,civilization iv warlords ( mac ),aspyr media,29.99,2617,star wars empire at war ( mac intel ),,49.99,train-732-2617,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2934,encore software 10466 clickart 1.2 million dvd 2006 by broderbund,,41.97,train-733-2934,1
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2024,encore software 10467 clickart 950k dvd 2006 by broderbund,,25.97,train-733-2024,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,565,encore inc clickart 1.2 million 2006 dvd,,42.27,train-733-565,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2550,encore software 10463 clickart fonts ( 2006 ) by encore,,17.97,train-733-2550,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,1878,clickart 950000 premier image pack ( dvd-rom ),,48.95,train-733-1878,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2584,encore software 10032 the print shop 21 essentials by broderbund,,17.97,train-733-2584,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2455,encore software 32179 encore kid pix deluxe 4 home edition complete product graphics/designing 1 user ( s ) complete product standard pc mac,,17.97,train-733-2455,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2067,encore software 11941 the print shop zoom,,17.97,train-733-2067,0
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2350,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ),,17.97,train-733-2350,0
